configuration_id,depth,budget,median_SNR_est,iqr_SNR_est,rms_SNR_est,fraction_SNR_est_geq_1,fraction_ci_excludes_zero,median_SNR_exact,median_absolute_bias,iqr_absolute_bias,sign_agreement_fraction,rms_exact_gradient_magnitude,exact_gradient_landscape_variance_across_inits,final_tfim_energy_mean,global_fidelity_mean,mean_entanglement_entropy,mean_purity,n_matched_observations,total_circuit_evaluations_mean
4,4,250,0.22136478882273755,0.28753769775430915,0.4747366953403782,0.040973111395646605,0.32125,0.13375184704436544,0.005902555535494402,0.011259206136534899,0.716875,0.04990320892970332,0.0007198298289228707,-0.15479666054716612,0.06549039655064354,0.8146223735816065,0.6419251048125233,1600,250.0
4,4,500,0.28719032044934084,0.4354104395249276,0.708944779729699,0.10529674537332483,0.436875,0.21856938560027708,0.003274971805878745,0.006876355309935631,0.783125,0.04990320892970332,0.0007198298289228707,-0.15479666054716612,0.06549039655064354,0.8146223735816065,0.6419251048125233,1600,500.0
4,4,1000,0.37053010156842514,0.623873917449868,0.9660990737772653,0.17969735182849936,0.534375,0.3134714229139306,0.0018850570665624818,0.0044892151329972395,0.8375,0.04990320892970332,0.0007198298289228707,-0.15479666054716612,0.06549039655064354,0.8146223735816065,0.6419251048125233,1600,1000.0
4,4,2000,0.516449471679798,0.9343713416804417,1.3970710574549283,0.296343001261034,0.620625,0.4897823930201651,0.0013097600818817862,0.0031917817921055876,0.88375,0.04990320892970332,0.0007198298289228707,-0.15479666054716612,0.06549039655064354,0.8146223735816065,0.6419251048125233,1600,2000.0
4,6,250,0.1715689540389851,0.19976912071697983,0.33038428837830824,0.016003460207612456,0.19291666666666665,0.05570591216972132,0.007906448138773794,0.014316238767003487,0.6270833333333333,0.043482882032061805,0.0005058924789552553,0.30122233726909814,0.04473955631620502,0.7828507244691667,0.664389886842641,2400,250.0
4,6,500,0.2016942003848723,0.2553198652256764,0.43834741067356636,0.036262798634812285,0.28125,0.1048739719683402,0.00437011735069628,0.009119320943794277,0.6658333333333334,0.043482882032061805,0.0005058924789552553,0.30122233726909814,0.04473955631620502,0.7828507244691667,0.664389886842641,2400,500.0
4,6,1000,0.24465075340814674,0.37756653561768966,0.6265543997269271,0.07908163265306123,0.37916666666666665,0.19141006397725763,0.002577088511103661,0.005933255028453715,0.73,0.043482882032061805,0.0005058924789552553,0.30122233726909814,0.04473955631620502,0.7828507244691667,0.664389886842641,2400,1000.0
4,6,2000,0.336409621549715,0.5574755086585673,0.9284934523003573,0.1588785046728972,0.49541666666666667,0.3150780457221063,0.0014675321187563963,0.003815832066494989,0.7891666666666667,0.043482882032061805,0.0005058924789552553,0.30122233726909814,0.04473955631620502,0.7828507244691667,0.664389886842641,2400,2000.0
5,1,250,1.4753847400032676,2.052784321473626,2.41546056094842,0.66,0.87,1.4975187451078764,0.004821596698673158,0.006151959854859395,0.99,0.09273688641979604,0.0007398701472816859,0.15097243650434766,0.03378536866073165,0.34508302603800756,0.8681261531646105,400,250.0
5,1,500,2.164168413259911,2.9213502508869267,3.4442742874033145,0.73,0.9125,2.1181352573246865,0.003913285303348574,0.004753003443348461,0.9825,0.09273688641979604,0.0007398701472816859,0.15097243650434766,0.03378536866073165,0.34508302603800756,0.8681261531646105,400,500.0
5,1,1000,2.949639317719133,3.973119396067403,4.7587686554043085,0.8025,0.9575,2.981133259992327,0.002270928738124867,0.0028381739606192,0.99,0.09273688641979604,0.0007398701472816859,0.15097243650434766,0.03378536866073165,0.34508302603800756,0.8681261531646105,400,1000.0
5,1,2000,4.208891910310657,5.745617823261256,6.797781923181065,0.865,0.9625,4.244875256871154,0.0017295031841206045,0.002137268337178559,0.9975,0.09273688641979604,0.0007398701472816859,0.15097243650434766,0.03378536866073165,0.34508302603800756,0.8681261531646105,400,2000.0
5,2,250,0.683117846597616,1.0127894695253763,1.3560395803393133,0.3525,0.68,0.6973042335317721,0.006570933363024091,0.008989156854645781,0.905,0.0781348512002758,0.0006133210985809212,-0.23059863497219524,0.07882479709701452,0.41892460507720936,0.8327713635970738,800,250.0
5,2,500,1.0214872830484913,1.523145141757228,1.960733382682016,0.50375,0.7475,0.9931241854257422,0.0042323283780206665,0.005694425520145452,0.9225,0.0781348512002758,0.0006133210985809212,-0.23059863497219524,0.07882479709701452,0.41892460507720936,0.8327713635970738,800,500.0
5,2,1000,1.3674658519811274,2.2130132309275607,2.7686409840178112,0.59625,0.82125,1.4145342224001372,0.002822886780276514,0.003968162158372091,0.9525,0.0781348512002758,0.0006133210985809212,-0.23059863497219524,0.07882479709701452,0.41892460507720936,0.8327713635970738,800,1000.0
5,2,2000,2.039592866092505,3.1571359787838325,4.0911371720844745,0.6825,0.86125,1.994521721501398,0.0019406129722218252,0.0028558906482701093,0.955,0.0781348512002758,0.0006133210985809212,-0.23059863497219524,0.07882479709701452,0.41892460507720936,0.8327713635970738,800,2000.0
